order_item_id,order_id,product_id,quantity,unit_price,customer_id,order_date,total_amount,customer_name,city,signup_date,product_name,category,price
29042,O09683,P0298,3,50094,C0365,4/27/2025,317534,Customer 365,Lucknow,12/16/2024,Jeans 48,Fashion,50094
29043,O09683,P0222,3,43207,C0365,4/27/2025,317534,Customer 365,Lucknow,12/16/2024,Chair 97,Furniture,43207
29044,O09684,P0226,1,7492,C0927,11/24/2025,80726,Customer 927,Mumbai,1/3/2024,Lamp 101,Furniture,7492
29045,O09684,P0396,1,8492,C0927,11/24/2025,80726,Customer 927,Mumbai,1/3/2024,Air Fryer 21,Home,8492
29046,O09684,P0323,2,9108,C0927,11/24/2025,80726,Customer 927,Mumbai,1/3/2024,T-Shirt 73,Fashion,9108
29047,O09684,P0430,2,11338,C0927,11/24/2025,80726,Customer 927,Mumbai,1/3/2024,Bottle 55,Home,11338
29048,O09684,P0177,2,11925,C0927,11/24/2025,80726,Customer 927,Mumbai,1/3/2024,Desk 52,Furniture,11925
29049,O09685,P0421,2,9264,C0974,4/22/2025,90923,Customer 974,Pune,1/19/2024,Bottle 46,Home,9264
29050,O09685,P0144,1,42804,C0974,4/22/2025,90923,Customer 974,Pune,1/19/2024,Chair 19,Furniture,42804
29051,O09685,P0030,1,29591,C0974,4/22/2025,90923,Customer 974,Pune,1/19/2024,Keyboard 30,Electronics,29591
29052,O09686,P0052,1,68212,C0121,1/18/2025,263288,Customer 121,Kolkata,6/30/2024,Headphones 52,Electronics,68212
29053,O09686,P0454,2,3160,C0121,1/18/2025,263288,Customer 121,Kolkata,6/30/2024,Mixer 79,Home,3160
29054,O09686,P0197,3,12702,C0121,1/18/2025,263288,Customer 121,Kolkata,6/30/2024,Lamp 72,Furniture,12702
29055,O09686,P0417,2,15127,C0121,1/18/2025,263288,Customer 121,Kolkata,6/30/2024,Bottle 42,Home,15127
29056,O09686,P0404,3,40132,C0121,1/18/2025,263288,Customer 121,Kolkata,6/30/2024,Air Fryer 29,Home,40132
29057,O09687,P0084,3,50551,C0985,8/3/2025,238659,Customer 985,Mumbai,8/5/2024,Headphones 84,Electronics,50551
29058,O09687,P0396,3,8492,C0985,8/3/2025,238659,Customer 985,Mumbai,8/5/2024,Air Fryer 21,Home,8492
29059,O09687,P0398,1,55394,C0985,8/3/2025,238659,Customer 985,Mumbai,8/5/2024,Bottle 23,Home,55394
29060,O09687,P0233,1,6136,C0985,8/3/2025,238659,Customer 985,Mumbai,8/5/2024,Desk 108,Furniture,6136
29061,O09688,P0473,1,15172,C0180,4/2/2025,173816,Customer 180,Ahmedabad,8/12/2024,Vacuum 98,Home,15172
29062,O09688,P0107,1,50839,C0180,4/2/2025,173816,Customer 180,Ahmedabad,8/12/2024,Laptop 107,Electronics,50839
29063,O09688,P0500,3,22247,C0180,4/2/2025,173816,Customer 180,Ahmedabad,8/12/2024,Bottle 125,Home,22247
29064,O09688,P0252,2,20532,C0180,4/2/2025,173816,Customer 180,Ahmedabad,8/12/2024,Jeans 2,Fashion,20532
29065,O09689,P0156,2,37921,C0816,9/22/2025,245888,Customer 816,Mumbai,4/30/2024,Shelf 31,Furniture,37921
29066,O09689,P0100,3,56682,C0816,9/22/2025,245888,Customer 816,Mumbai,4/30/2024,Laptop 100,Electronics,56682
29067,O09690,P0455,1,14534,C0513,2/6/2025,131616,Customer 513,Pune,1/27/2024,Bottle 80,Home,14534
29068,O09690,P0024,2,58541,C0513,2/6/2025,131616,Customer 513,Pune,1/27/2024,Phone 24,Electronics,58541
29069,O09691,P0230,2,3053,C0485,10/12/2025,197789,Customer 485,Mumbai,1/14/2024,Shelf 105,Furniture,3053
29070,O09691,P0081,2,59129,C0485,10/12/2025,197789,Customer 485,Mumbai,1/14/2024,Headphones 81,Electronics,59129
29071,O09691,P0217,3,10930,C0485,10/12/2025,197789,Customer 485,Mumbai,1/14/2024,Chair 92,Furniture,10930
29072,O09691,P0235,1,8097,C0485,10/12/2025,197789,Customer 485,Mumbai,1/14/2024,Desk 110,Furniture,8097
29073,O09691,P0062,3,10846,C0485,10/12/2025,197789,Customer 485,Mumbai,1/14/2024,Laptop 62,Electronics,10846
29074,O09692,P0038,1,62939,C0309,8/28/2025,62939,Customer 309,Pune,12/27/2024,Monitor 38,Electronics,62939
29075,O09693,P0488,3,41432,C0634,10/6/2025,312066,Customer 634,Mumbai,10/1/2024,Air Fryer 113,Home,41432
29076,O09693,P0346,3,62590,C0634,10/6/2025,312066,Customer 634,Mumbai,10/1/2024,Jacket 96,Fashion,62590
29077,O09694,P0150,2,32511,C0788,5/11/2025,174518,Customer 788,Kolkata,3/7/2024,Chair 25,Furniture,32511
29078,O09694,P0041,2,41753,C0788,5/11/2025,174518,Customer 788,Kolkata,3/7/2024,Phone 41,Electronics,41753
29079,O09694,P0450,2,12995,C0788,5/11/2025,174518,Customer 788,Kolkata,3/7/2024,Vacuum 75,Home,12995
29080,O09695,P0180,1,4963,C0028,9/7/2025,4963,Customer 28,Lucknow,7/4/2024,Chair 55,Furniture,4963
29081,O09696,P0178,2,5088,C0002,8/9/2025,168118,Customer 2,Chennai,1/13/2024,Chair 53,Furniture,5088
29082,O09696,P0468,1,48145,C0002,8/9/2025,168118,Customer 2,Chennai,1/13/2024,Air Fryer 93,Home,48145
29083,O09696,P0085,1,55005,C0002,8/9/2025,168118,Customer 2,Chennai,1/13/2024,Keyboard 85,Electronics,55005
29084,O09696,P0281,1,54792,C0002,8/9/2025,168118,Customer 2,Chennai,1/13/2024,Jacket 31,Fashion,54792
29085,O09697,P0241,3,49679,C0267,6/17/2025,192013,Customer 267,Jaipur,9/18/2024,Lamp 116,Furniture,49679
29086,O09697,P0356,2,2252,C0267,6/17/2025,192013,Customer 267,Jaipur,9/18/2024,Jeans 106,Fashion,2252
29087,O09697,P0335,3,12824,C0267,6/17/2025,192013,Customer 267,Jaipur,9/18/2024,Shoes 85,Fashion,12824
29088,O09698,P0094,3,31752,C0884,6/21/2025,293432,Customer 884,Delhi,9/26/2024,Monitor 94,Electronics,31752
29089,O09698,P0077,1,48767,C0884,6/21/2025,293432,Customer 884,Delhi,9/26/2024,Phone 77,Electronics,48767
29090,O09698,P0078,1,14117,C0884,6/21/2025,293432,Customer 884,Delhi,9/26/2024,Keyboard 78,Electronics,14117
29091,O09698,P0442,2,63477,C0884,6/21/2025,293432,Customer 884,Delhi,9/26/2024,Mixer 67,Home,63477
29092,O09698,P0065,2,4169,C0884,6/21/2025,293432,Customer 884,Delhi,9/26/2024,Keyboard 65,Electronics,4169
29093,O09699,P0463,3,59126,C0739,12/14/2025,429933,Customer 739,Bangalore,4/18/2024,Air Fryer 88,Home,59126
29094,O09699,P0245,1,69516,C0739,12/14/2025,429933,Customer 739,Bangalore,4/18/2024,Lamp 120,Furniture,69516
29095,O09699,P0332,2,37776,C0739,12/14/2025,429933,Customer 739,Bangalore,4/18/2024,Jeans 82,Fashion,37776
29096,O09699,P0232,2,28760,C0739,12/14/2025,429933,Customer 739,Bangalore,4/18/2024,Desk 107,Furniture,28760
29097,O09699,P0157,1,49967,C0739,12/14/2025,429933,Customer 739,Bangalore,4/18/2024,Desk 32,Furniture,49967
29098,O09700,P0260,3,52925,C0654,1/29/2025,158775,Customer 654,Ahmedabad,12/9/2024,Shoes 10,Fashion,52925
29099,O09701,P0471,1,64357,C0964,1/2/2025,124806,Customer 964,Jaipur,12/22/2024,Bottle 96,Home,64357
29100,O09701,P0147,1,60449,C0964,1/2/2025,124806,Customer 964,Jaipur,12/22/2024,Chair 22,Furniture,60449
29101,O09702,P0240,2,50332,C0735,7/13/2025,370006,Customer 735,Chennai,1/27/2024,Shelf 115,Furniture,50332
29102,O09702,P0435,1,1582,C0735,7/13/2025,370006,Customer 735,Chennai,1/27/2024,Mixer 60,Home,1582
29103,O09702,P0473,2,15172,C0735,7/13/2025,370006,Customer 735,Chennai,1/27/2024,Vacuum 98,Home,15172
29104,O09702,P0089,3,67666,C0735,7/13/2025,370006,Customer 735,Chennai,1/27/2024,Monitor 89,Electronics,67666
29105,O09702,P0035,2,17209,C0735,7/13/2025,370006,Customer 735,Chennai,1/27/2024,Monitor 35,Electronics,17209
29106,O09703,P0329,3,69958,C0428,9/26/2025,708252,Customer 428,Chennai,10/10/2024,Shoes 79,Fashion,69958
29107,O09703,P0406,3,49992,C0428,9/26/2025,708252,Customer 428,Chennai,10/10/2024,Bottle 31,Home,49992
29108,O09703,P0015,3,65610,C0428,9/26/2025,708252,Customer 428,Chennai,10/10/2024,Phone 15,Electronics,65610
29109,O09703,P0492,3,50524,C0428,9/26/2025,708252,Customer 428,Chennai,10/10/2024,Air Fryer 117,Home,50524
29110,O09704,P0199,2,42615,C0124,9/8/2025,254549,Customer 124,Kolkata,2/1/2024,Lamp 74,Furniture,42615
29111,O09704,P0073,2,26941,C0124,9/8/2025,254549,Customer 124,Kolkata,2/1/2024,Monitor 73,Electronics,26941
29112,O09704,P0064,1,54802,C0124,9/8/2025,254549,Customer 124,Kolkata,2/1/2024,Phone 64,Electronics,54802
29113,O09704,P0042,1,59179,C0124,9/8/2025,254549,Customer 124,Kolkata,2/1/2024,Laptop 42,Electronics,59179
29114,O09704,P0490,1,1456,C0124,9/8/2025,254549,Customer 124,Kolkata,2/1/2024,Bottle 115,Home,1456
29115,O09705,P0357,2,19099,C0042,5/16/2025,469429,Customer 42,Chennai,7/13/2024,T-Shirt 107,Fashion,19099
29116,O09705,P0176,2,37609,C0042,5/16/2025,469429,Customer 42,Chennai,7/13/2024,Shelf 51,Furniture,37609
29117,O09705,P0260,3,52925,C0042,5/16/2025,469429,Customer 42,Chennai,7/13/2024,Shoes 10,Fashion,52925
29118,O09705,P0116,3,65746,C0042,5/16/2025,469429,Customer 42,Chennai,7/13/2024,Monitor 116,Electronics,65746
29119,O09706,P0209,3,66066,C0553,1/2/2025,198198,Customer 553,Ahmedabad,3/5/2024,Lamp 84,Furniture,66066
29120,O09707,P0418,2,23783,C0426,7/3/2025,215444,Customer 426,Chennai,3/5/2024,Air Fryer 43,Home,23783
29121,O09707,P0351,2,30315,C0426,7/3/2025,215444,Customer 426,Chennai,3/5/2024,Shoes 101,Fashion,30315
29122,O09707,P0053,3,10536,C0426,7/3/2025,215444,Customer 426,Chennai,3/5/2024,Headphones 53,Electronics,10536
29123,O09707,P0426,1,9894,C0426,7/3/2025,215444,Customer 426,Chennai,3/5/2024,Vacuum 51,Home,9894
29124,O09707,P0116,1,65746,C0426,7/3/2025,215444,Customer 426,Chennai,3/5/2024,Monitor 116,Electronics,65746
29125,O09708,P0279,2,19120,C0780,3/20/2025,38240,Customer 780,Lucknow,7/21/2024,Jeans 29,Fashion,19120
29126,O09709,P0072,1,63671,C0885,2/2/2025,63671,Customer 885,Hyderabad,12/4/2024,Monitor 72,Electronics,63671
29127,O09710,P0013,2,32917,C0244,1/11/2025,218223,Customer 244,Ahmedabad,1/1/2024,Headphones 13,Electronics,32917
29128,O09710,P0448,1,68503,C0244,1/11/2025,218223,Customer 244,Ahmedabad,1/1/2024,Air Fryer 73,Home,68503
29129,O09710,P0293,3,27962,C0244,1/11/2025,218223,Customer 244,Ahmedabad,1/1/2024,Shoes 43,Fashion,27962
29130,O09711,P0282,3,51110,C0588,5/14/2025,497433,Customer 588,Chennai,8/24/2024,T-Shirt 32,Fashion,51110
29131,O09711,P0100,3,56682,C0588,5/14/2025,497433,Customer 588,Chennai,8/24/2024,Laptop 100,Electronics,56682
29132,O09711,P0458,1,56085,C0588,5/14/2025,497433,Customer 588,Chennai,8/24/2024,Bottle 83,Home,56085
29133,O09711,P0151,3,39324,C0588,5/14/2025,497433,Customer 588,Chennai,8/24/2024,Shelf 26,Furniture,39324
29134,O09712,P0388,3,50693,C0273,7/23/2025,152079,Customer 273,Pune,4/25/2024,Bottle 13,Home,50693
29135,O09713,P0134,2,22549,C0772,10/13/2025,83296,Customer 772,Pune,5/19/2024,Lamp 9,Furniture,22549
29136,O09713,P0357,2,19099,C0772,10/13/2025,83296,Customer 772,Pune,5/19/2024,T-Shirt 107,Fashion,19099
29137,O09714,P0354,2,36949,C0016,8/28/2025,467518,Customer 16,Kolkata,3/22/2024,Shoes 104,Fashion,36949
29138,O09714,P0439,2,51466,C0016,8/28/2025,467518,Customer 16,Kolkata,3/22/2024,Bottle 64,Home,51466
29139,O09714,P0155,2,45918,C0016,8/28/2025,467518,Customer 16,Kolkata,3/22/2024,Lamp 30,Furniture,45918
29140,O09714,P0474,1,46335,C0016,8/28/2025,467518,Customer 16,Kolkata,3/22/2024,Bottle 99,Home,46335
29141,O09714,P0107,3,50839,C0016,8/28/2025,467518,Customer 16,Kolkata,3/22/2024,Laptop 107,Electronics,50839
29142,O09715,P0193,2,38869,C0995,8/28/2025,90778,Customer 995,Hyderabad,1/22/2024,Shelf 68,Furniture,38869
29143,O09715,P0220,1,8294,C0995,8/28/2025,90778,Customer 995,Hyderabad,1/22/2024,Desk 95,Furniture,8294
29144,O09715,P0435,3,1582,C0995,8/28/2025,90778,Customer 995,Hyderabad,1/22/2024,Mixer 60,Home,1582
29145,O09716,P0114,1,26290,C0408,4/6/2025,26290,Customer 408,Ahmedabad,10/10/2024,Phone 114,Electronics,26290
29146,O09717,P0318,1,24323,C0242,10/26/2025,26369,Customer 242,Delhi,5/10/2024,Jacket 68,Fashion,24323
29147,O09717,P0192,1,2046,C0242,10/26/2025,26369,Customer 242,Delhi,5/10/2024,Chair 67,Furniture,2046
29148,O09718,P0248,1,60886,C0939,12/12/2025,311974,Customer 939,Ahmedabad,11/1/2024,Shelf 123,Furniture,60886
29149,O09718,P0415,1,49490,C0939,12/12/2025,311974,Customer 939,Ahmedabad,11/1/2024,Bottle 40,Home,49490
29150,O09718,P0197,1,12702,C0939,12/12/2025,311974,Customer 939,Ahmedabad,11/1/2024,Lamp 72,Furniture,12702
29151,O09718,P0043,2,68011,C0939,12/12/2025,311974,Customer 939,Ahmedabad,11/1/2024,Monitor 43,Electronics,68011
29152,O09718,P0021,2,26437,C0939,12/12/2025,311974,Customer 939,Ahmedabad,11/1/2024,Monitor 21,Electronics,26437
29153,O09719,P0499,3,29670,C0872,9/15/2025,89010,Customer 872,Hyderabad,7/11/2024,Bottle 124,Home,29670
29154,O09720,P0343,3,10766,C0471,3/18/2025,146909,Customer 471,Bangalore,5/16/2024,Jeans 93,Fashion,10766
29155,O09720,P0244,2,23592,C0471,3/18/2025,146909,Customer 471,Bangalore,5/16/2024,Desk 119,Furniture,23592
29156,O09720,P0348,3,11037,C0471,3/18/2025,146909,Customer 471,Bangalore,5/16/2024,T-Shirt 98,Fashion,11037
29157,O09720,P0018,1,34316,C0471,3/18/2025,146909,Customer 471,Bangalore,5/16/2024,Headphones 18,Electronics,34316
29158,O09721,P0115,3,66931,C0747,2/28/2025,413465,Customer 747,Ahmedabad,11/10/2024,Keyboard 115,Electronics,66931
29159,O09721,P0433,1,52578,C0747,2/28/2025,413465,Customer 747,Ahmedabad,11/10/2024,Mixer 58,Home,52578
29160,O09721,P0269,3,36264,C0747,2/28/2025,413465,Customer 747,Ahmedabad,11/10/2024,Jeans 19,Fashion,36264
29161,O09721,P0275,1,19758,C0747,2/28/2025,413465,Customer 747,Ahmedabad,11/10/2024,Jacket 25,Fashion,19758
29162,O09721,P0110,2,15772,C0747,2/28/2025,413465,Customer 747,Ahmedabad,11/10/2024,Keyboard 110,Electronics,15772
29163,O09722,P0045,1,24050,C0350,11/17/2025,432557,Customer 350,Bangalore,5/2/2024,Keyboard 45,Electronics,24050
29164,O09722,P0203,3,43404,C0350,11/17/2025,432557,Customer 350,Bangalore,5/2/2024,Shelf 78,Furniture,43404
29165,O09722,P0341,1,60361,C0350,11/17/2025,432557,Customer 350,Bangalore,5/2/2024,Jacket 91,Fashion,60361
29166,O09722,P0458,3,56085,C0350,11/17/2025,432557,Customer 350,Bangalore,5/2/2024,Bottle 83,Home,56085
29167,O09722,P0241,1,49679,C0350,11/17/2025,432557,Customer 350,Bangalore,5/2/2024,Lamp 116,Furniture,49679
29168,O09723,P0400,1,47533,C0011,5/19/2025,94438,Customer 11,Ahmedabad,1/14/2024,Mixer 25,Home,47533
29169,O09723,P0017,3,15635,C0011,5/19/2025,94438,Customer 11,Ahmedabad,1/14/2024,Keyboard 17,Electronics,15635
29170,O09724,P0396,2,8492,C0375,10/27/2025,16984,Customer 375,Jaipur,11/21/2024,Air Fryer 21,Home,8492
29171,O09725,P0057,3,12445,C0164,9/2/2025,120841,Customer 164,Ahmedabad,10/16/2024,Keyboard 57,Electronics,12445
29172,O09725,P0041,2,41753,C0164,9/2/2025,120841,Customer 164,Ahmedabad,10/16/2024,Phone 41,Electronics,41753
29173,O09726,P0445,1,18769,C0899,7/21/2025,108207,Customer 899,Jaipur,8/13/2024,Mixer 70,Home,18769
29174,O09726,P0211,1,48374,C0899,7/21/2025,108207,Customer 899,Jaipur,8/13/2024,Shelf 86,Furniture,48374
29175,O09726,P0252,2,20532,C0899,7/21/2025,108207,Customer 899,Jaipur,8/13/2024,Jeans 2,Fashion,20532
29176,O09727,P0200,3,1095,C0111,3/22/2025,150178,Customer 111,Ahmedabad,2/6/2024,Chair 75,Furniture,1095
29177,O09727,P0474,1,46335,C0111,3/22/2025,150178,Customer 111,Ahmedabad,2/6/2024,Bottle 99,Home,46335
29178,O09727,P0172,3,879,C0111,3/22/2025,150178,Customer 111,Ahmedabad,2/6/2024,Chair 47,Furniture,879
29179,O09727,P0373,2,32502,C0111,3/22/2025,150178,Customer 111,Ahmedabad,2/6/2024,Jeans 123,Fashion,32502
29180,O09727,P0013,1,32917,C0111,3/22/2025,150178,Customer 111,Ahmedabad,2/6/2024,Headphones 13,Electronics,32917
29181,O09728,P0182,3,38141,C0056,2/19/2025,365135,Customer 56,Lucknow,8/7/2024,Chair 57,Furniture,38141
29182,O09728,P0413,3,38400,C0056,2/19/2025,365135,Customer 56,Lucknow,8/7/2024,Bottle 38,Home,38400
29183,O09728,P0451,1,59503,C0056,2/19/2025,365135,Customer 56,Lucknow,8/7/2024,Vacuum 76,Home,59503
29184,O09728,P0298,1,50094,C0056,2/19/2025,365135,Customer 56,Lucknow,8/7/2024,Jeans 48,Fashion,50094
29185,O09728,P0310,1,25915,C0056,2/19/2025,365135,Customer 56,Lucknow,8/7/2024,T-Shirt 60,Fashion,25915
29186,O09729,P0354,2,36949,C0271,10/27/2025,165602,Customer 271,Mumbai,6/20/2024,Shoes 104,Fashion,36949
29187,O09729,P0449,2,45852,C0271,10/27/2025,165602,Customer 271,Mumbai,6/20/2024,Vacuum 74,Home,45852
29188,O09730,P0368,3,59254,C0811,5/15/2025,177762,Customer 811,Mumbai,3/27/2024,Jeans 118,Fashion,59254
29189,O09731,P0437,2,67135,C0410,8/10/2025,134270,Customer 410,Hyderabad,10/8/2024,Air Fryer 62,Home,67135
29190,O09732,P0356,1,2252,C0588,11/19/2025,40419,Customer 588,Chennai,8/24/2024,Jeans 106,Fashion,2252
29191,O09732,P0066,1,38167,C0588,11/19/2025,40419,Customer 588,Chennai,8/24/2024,Monitor 66,Electronics,38167
29192,O09733,P0424,2,33319,C0897,10/30/2025,228102,Customer 897,Pune,8/28/2024,Air Fryer 49,Home,33319
29193,O09733,P0198,3,18630,C0897,10/30/2025,228102,Customer 897,Pune,8/28/2024,Chair 73,Furniture,18630
29194,O09733,P0359,2,21492,C0897,10/30/2025,228102,Customer 897,Pune,8/28/2024,Jeans 109,Fashion,21492
29195,O09733,P0346,1,62590,C0897,10/30/2025,228102,Customer 897,Pune,8/28/2024,Jacket 96,Fashion,62590
29196,O09734,P0087,3,41188,C0565,4/7/2025,513421,Customer 565,Hyderabad,7/13/2024,Headphones 87,Electronics,41188
29197,O09734,P0179,3,54973,C0565,4/7/2025,513421,Customer 565,Hyderabad,7/13/2024,Chair 54,Furniture,54973
29198,O09734,P0412,1,52398,C0565,4/7/2025,513421,Customer 565,Hyderabad,7/13/2024,Air Fryer 37,Home,52398
29199,O09734,P0451,2,59503,C0565,4/7/2025,513421,Customer 565,Hyderabad,7/13/2024,Vacuum 76,Home,59503
29200,O09734,P0173,1,53534,C0565,4/7/2025,513421,Customer 565,Hyderabad,7/13/2024,Chair 48,Furniture,53534
29201,O09735,P0363,2,7238,C0181,2/8/2025,14476,Customer 181,Chennai,12/26/2024,Jeans 113,Fashion,7238
29202,O09736,P0194,2,23202,C0175,5/24/2025,181798,Customer 175,Ahmedabad,4/19/2024,Chair 69,Furniture,23202
29203,O09736,P0377,1,41707,C0175,5/24/2025,181798,Customer 175,Ahmedabad,4/19/2024,Vacuum 2,Home,41707
29204,O09736,P0032,3,31229,C0175,5/24/2025,181798,Customer 175,Ahmedabad,4/19/2024,Phone 32,Electronics,31229
29205,O09737,P0327,2,63534,C0180,1/29/2025,401166,Customer 180,Ahmedabad,8/12/2024,Shoes 77,Fashion,63534
29206,O09737,P0020,3,37631,C0180,1/29/2025,401166,Customer 180,Ahmedabad,8/12/2024,Keyboard 20,Electronics,37631
29207,O09737,P0283,1,33622,C0180,1/29/2025,401166,Customer 180,Ahmedabad,8/12/2024,T-Shirt 33,Fashion,33622
29208,O09737,P0212,3,28921,C0180,1/29/2025,401166,Customer 180,Ahmedabad,8/12/2024,Chair 87,Furniture,28921
29209,O09737,P0059,2,20410,C0180,1/29/2025,401166,Customer 180,Ahmedabad,8/12/2024,Keyboard 59,Electronics,20410
29210,O09738,P0175,3,37849,C0941,2/26/2025,314340,Customer 941,Pune,10/21/2024,Chair 50,Furniture,37849
29211,O09738,P0115,3,66931,C0941,2/26/2025,314340,Customer 941,Pune,10/21/2024,Keyboard 115,Electronics,66931
29212,O09739,P0077,1,48767,C0315,8/15/2025,53105,Customer 315,Lucknow,7/18/2024,Phone 77,Electronics,48767
29213,O09739,P0136,1,4338,C0315,8/15/2025,53105,Customer 315,Lucknow,7/18/2024,Chair 11,Furniture,4338
29214,O09740,P0238,1,23790,C0911,12/20/2025,126396,Customer 911,Bangalore,9/19/2024,Lamp 113,Furniture,23790
29215,O09740,P0031,2,26542,C0911,12/20/2025,126396,Customer 911,Bangalore,9/19/2024,Laptop 31,Electronics,26542
29216,O09740,P0383,2,24761,C0911,12/20/2025,126396,Customer 911,Bangalore,9/19/2024,Mixer 8,Home,24761
29217,O09741,P0096,3,6824,C0583,7/11/2025,278816,Customer 583,Lucknow,2/10/2024,Laptop 96,Electronics,6824
29218,O09741,P0162,1,33812,C0583,7/11/2025,278816,Customer 583,Lucknow,2/10/2024,Lamp 37,Furniture,33812
29219,O09741,P0245,2,69516,C0583,7/11/2025,278816,Customer 583,Lucknow,2/10/2024,Lamp 120,Furniture,69516
29220,O09741,P0014,3,3596,C0583,7/11/2025,278816,Customer 583,Lucknow,2/10/2024,Laptop 14,Electronics,3596
29221,O09741,P0253,3,24904,C0583,7/11/2025,278816,Customer 583,Lucknow,2/10/2024,Jeans 3,Fashion,24904
29222,O09742,P0001,3,18914,C0590,3/22/2025,261162,Customer 590,Delhi,12/7/2024,Laptop 1,Electronics,18914
29223,O09742,P0359,3,21492,C0590,3/22/2025,261162,Customer 590,Delhi,12/7/2024,Jeans 109,Fashion,21492
29224,O09742,P0135,3,19569,C0590,3/22/2025,261162,Customer 590,Delhi,12/7/2024,Lamp 10,Furniture,19569
29225,O09742,P0363,3,7238,C0590,3/22/2025,261162,Customer 590,Delhi,12/7/2024,Jeans 113,Fashion,7238
29226,O09742,P0221,3,19841,C0590,3/22/2025,261162,Customer 590,Delhi,12/7/2024,Chair 96,Furniture,19841
29227,O09743,P0373,2,32502,C0775,2/6/2025,65004,Customer 775,Chennai,2/26/2024,Jeans 123,Fashion,32502
29228,O09744,P0246,1,29388,C0147,2/13/2025,144162,Customer 147,Pune,5/31/2024,Chair 121,Furniture,29388
29229,O09744,P0027,3,38258,C0147,2/13/2025,144162,Customer 147,Pune,5/31/2024,Keyboard 27,Electronics,38258
29230,O09745,P0251,3,60575,C0442,2/6/2025,363643,Customer 442,Chennai,10/15/2024,T-Shirt 1,Fashion,60575
29231,O09745,P0048,2,68108,C0442,2/6/2025,363643,Customer 442,Chennai,10/15/2024,Laptop 48,Electronics,68108
29232,O09745,P0198,1,18630,C0442,2/6/2025,363643,Customer 442,Chennai,10/15/2024,Chair 73,Furniture,18630
29233,O09745,P0467,2,13536,C0442,2/6/2025,363643,Customer 442,Chennai,10/15/2024,Mixer 92,Home,13536
29234,O09746,P0375,1,20414,C0055,3/19/2025,52925,Customer 55,Lucknow,5/14/2024,Jeans 125,Fashion,20414
29235,O09746,P0150,1,32511,C0055,3/19/2025,52925,Customer 55,Lucknow,5/14/2024,Chair 25,Furniture,32511
29236,O09747,P0083,1,6832,C0805,3/26/2025,258193,Customer 805,Pune,2/24/2024,Laptop 83,Electronics,6832
29237,O09747,P0050,1,21429,C0805,3/26/2025,258193,Customer 805,Pune,2/24/2024,Phone 50,Electronics,21429
29238,O09747,P0009,3,58388,C0805,3/26/2025,258193,Customer 805,Pune,2/24/2024,Headphones 9,Electronics,58388
29239,O09747,P0274,1,54768,C0805,3/26/2025,258193,Customer 805,Pune,2/24/2024,Jeans 24,Fashion,54768
29240,O09748,P0392,3,50103,C0855,4/6/2025,150309,Customer 855,Chennai,7/9/2024,Air Fryer 17,Home,50103
29241,O09749,P0327,3,63534,C0089,6/5/2025,225490,Customer 89,Jaipur,2/13/2024,Shoes 77,Fashion,63534
29242,O09749,P0063,1,34888,C0089,6/5/2025,225490,Customer 89,Jaipur,2/13/2024,Laptop 63,Electronics,34888
29243,O09750,P0401,2,32521,C0549,5/11/2025,65042,Customer 549,Hyderabad,1/23/2024,Bottle 26,Home,32521
29244,O09751,P0347,1,1438,C0821,5/7/2025,1438,Customer 821,Jaipur,3/31/2024,Shoes 97,Fashion,1438
29245,O09752,P0086,1,21132,C0724,9/22/2025,88202,Customer 724,Jaipur,12/17/2024,Phone 86,Electronics,21132
29246,O09752,P0118,1,18161,C0724,9/22/2025,88202,Customer 724,Jaipur,12/17/2024,Laptop 118,Electronics,18161
29247,O09752,P0028,1,20844,C0724,9/22/2025,88202,Customer 724,Jaipur,12/17/2024,Headphones 28,Electronics,20844
29248,O09752,P0247,3,3179,C0724,9/22/2025,88202,Customer 724,Jaipur,12/17/2024,Desk 122,Furniture,3179
29249,O09752,P0421,2,9264,C0724,9/22/2025,88202,Customer 724,Jaipur,12/17/2024,Bottle 46,Home,9264
29250,O09753,P0266,2,39752,C0147,10/18/2025,369133,Customer 147,Pune,5/31/2024,T-Shirt 16,Fashion,39752
29251,O09753,P0242,2,10718,C0147,10/18/2025,369133,Customer 147,Pune,5/31/2024,Lamp 117,Furniture,10718
29252,O09753,P0419,1,60705,C0147,10/18/2025,369133,Customer 147,Pune,5/31/2024,Mixer 44,Home,60705
29253,O09753,P0092,1,12002,C0147,10/18/2025,369133,Customer 147,Pune,5/31/2024,Laptop 92,Electronics,12002
29254,O09753,P0271,3,65162,C0147,10/18/2025,369133,Customer 147,Pune,5/31/2024,Jacket 21,Fashion,65162
29255,O09754,P0437,3,67135,C0042,6/4/2025,325993,Customer 42,Chennai,7/13/2024,Air Fryer 62,Home,67135
29256,O09754,P0119,2,62294,C0042,6/4/2025,325993,Customer 42,Chennai,7/13/2024,Headphones 119,Electronics,62294
29257,O09755,P0460,1,24376,C0687,7/24/2025,561222,Customer 687,Bangalore,1/9/2024,Vacuum 85,Home,24376
29258,O09755,P0012,3,41407,C0687,7/24/2025,561222,Customer 687,Bangalore,1/9/2024,Monitor 12,Electronics,41407
29259,O09755,P0380,2,58492,C0687,7/24/2025,561222,Customer 687,Bangalore,1/9/2024,Bottle 5,Home,58492
29260,O09755,P0301,3,67415,C0687,7/24/2025,561222,Customer 687,Bangalore,1/9/2024,Jeans 51,Fashion,67415
