order_item_id,order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,total_amount,city,region,payment_method,shipping_mode,sales_channel,return_status
22062,22062,4/17/2026,454,Customer_1205,151,Product_388,Electronics,3,3461,30,7268.1,Lucknow,North,COD,Standard,Mobile App,No
22063,22063,1/20/2026,1353,Customer_1274,119,Product_195,Fashion,5,817,15,3472.25,Mumbai,West,COD,Same Day,Marketplace,Yes
22064,22064,5/31/2024,222,Customer_1055,383,Product_361,Electronics,3,671,5,1912.35,Delhi,North,UPI,Express,Website,No
22065,22065,9/16/2025,2047,Customer_952,186,Product_217,Beauty,3,166,15,423.3,Bengaluru,South,Card,Same Day,Marketplace,Yes
22066,22066,10/29/2024,617,Customer_2449,17,Product_301,Beauty,5,1032,30,3612,Kolkata,East,Card,Standard,Mobile App,Yes
22067,22067,4/5/2025,1316,Customer_1254,248,Product_151,Beauty,4,4415,15,15011,Kolkata,East,NetBanking,Same Day,Marketplace,No
22068,22068,1/16/2025,39,Customer_2585,298,Product_147,Sports,1,4836,10,4352.4,Bengaluru,South,COD,Same Day,Mobile App,Yes
22069,22069,3/17/2025,2548,Customer_261,269,Product_441,Electronics,5,3221,20,12884,Mumbai,West,Card,Express,Website,Yes
22070,22070,4/24/2025,577,Customer_203,156,Product_164,Sports,2,4261,10,7669.8,Lucknow,North,UPI,Standard,Mobile App,Yes
22071,22071,11/7/2025,412,Customer_1155,381,Product_447,Sports,2,1534,5,2914.6,Bengaluru,South,Card,Standard,Website,No
22072,22072,9/9/2024,1697,Customer_2567,66,Product_181,Beauty,5,1229,20,4916,Mumbai,West,NetBanking,Standard,Website,Yes
22073,22073,9/20/2024,2634,Customer_247,329,Product_269,Home,2,3894,10,7009.2,Delhi,North,Card,Express,Marketplace,No
22074,22074,4/13/2024,1789,Customer_2328,433,Product_352,Beauty,4,3765,10,13554,Lucknow,North,Card,Standard,Mobile App,Yes
22075,22075,8/14/2024,23,Customer_1661,404,Product_422,Electronics,1,2302,5,2186.9,Lucknow,North,UPI,Express,Mobile App,Yes
22076,22076,6/30/2024,2527,Customer_595,191,Product_421,Home,2,1934,20,3094.4,Bengaluru,South,NetBanking,Standard,Marketplace,Yes
22077,22077,4/15/2026,2592,Customer_404,359,Product_100,Sports,2,998,10,1796.4,Mumbai,West,Card,Standard,Website,Yes
22078,22078,4/28/2026,1097,Customer_2212,201,Product_313,Beauty,3,2691,15,6862.05,Mumbai,West,NetBanking,Express,Retail,No
22079,22079,5/4/2024,725,Customer_13,129,Product_365,Beauty,5,2430,30,8505,Delhi,North,UPI,Same Day,Marketplace,Yes
22080,22080,5/17/2025,2621,Customer_1155,449,Product_263,Home,1,4940,25,3705,Mumbai,West,Card,Standard,Website,No
22081,22081,3/15/2025,2251,Customer_2343,340,Product_94,Fashion,2,2358,30,3301.2,Bengaluru,South,NetBanking,Same Day,Website,No
22082,22082,4/5/2025,174,Customer_1868,25,Product_143,Electronics,3,1310,30,2751,Bengaluru,South,COD,Standard,Marketplace,Yes
22083,22083,1/29/2024,2024,Customer_1471,337,Product_163,Fashion,4,2025,15,6885,Bengaluru,South,COD,Same Day,Retail,Yes
22084,22084,8/8/2024,770,Customer_869,175,Product_418,Fashion,3,4749,30,9972.9,Mumbai,West,Card,Express,Retail,Yes
22085,22085,7/21/2025,2927,Customer_295,310,Product_214,Sports,1,312,0,312,Delhi,North,NetBanking,Standard,Website,No
22086,22086,5/9/2024,190,Customer_1640,248,Product_482,Sports,2,1604,20,2566.4,Mumbai,West,COD,Standard,Website,Yes
22087,22087,4/7/2024,2699,Customer_958,461,Product_173,Electronics,1,1291,0,1291,Bengaluru,South,Card,Express,Marketplace,Yes
22088,22088,1/20/2025,1741,Customer_2137,258,Product_177,Electronics,5,1278,0,6390,Mumbai,West,Card,Standard,Retail,Yes
22089,22089,3/23/2026,1979,Customer_2581,259,Product_496,Beauty,2,1738,30,2433.2,Delhi,North,COD,Same Day,Marketplace,Yes
22090,22090,5/8/2026,493,Customer_1500,364,Product_353,Home,5,1549,10,6970.5,Delhi,North,Card,Same Day,Marketplace,Yes
22091,22091,2/24/2024,2934,Customer_2943,171,Product_95,Fashion,5,554,30,1939,Kolkata,East,UPI,Same Day,Website,No
22092,22092,6/14/2025,507,Customer_2599,45,Product_236,Sports,4,3278,0,13112,Delhi,North,NetBanking,Standard,Marketplace,No
22093,22093,3/12/2024,942,Customer_932,456,Product_62,Sports,3,3030,30,6363,Kolkata,East,UPI,Express,Mobile App,Yes
22094,22094,4/29/2024,1985,Customer_309,70,Product_52,Sports,1,447,10,402.3,Lucknow,North,COD,Standard,Mobile App,No
22095,22095,5/20/2025,2800,Customer_2897,359,Product_468,Sports,2,4546,20,7273.6,Mumbai,West,UPI,Standard,Marketplace,No
22096,22096,10/26/2025,1159,Customer_1195,360,Product_32,Electronics,3,813,10,2195.1,Lucknow,North,UPI,Same Day,Website,Yes
22097,22097,9/18/2025,2435,Customer_661,299,Product_191,Sports,3,4030,10,10881,Delhi,North,Card,Standard,Mobile App,No
22098,22098,2/9/2024,1301,Customer_269,426,Product_476,Electronics,2,2231,5,4238.9,Lucknow,North,NetBanking,Standard,Website,Yes
22099,22099,11/10/2025,2502,Customer_2452,178,Product_198,Beauty,4,4186,20,13395.2,Delhi,North,Card,Express,Marketplace,Yes
22100,22100,8/17/2024,61,Customer_2443,115,Product_495,Beauty,1,3908,0,3908,Lucknow,North,NetBanking,Express,Retail,Yes
22101,22101,8/13/2025,276,Customer_623,462,Product_163,Fashion,4,1667,5,6334.6,Lucknow,North,Card,Express,Retail,Yes
22102,22102,10/1/2025,2102,Customer_1437,128,Product_80,Home,5,1732,10,7794,Lucknow,North,UPI,Standard,Marketplace,Yes
22103,22103,1/21/2025,1661,Customer_15,55,Product_361,Beauty,4,3144,10,11318.4,Delhi,North,Card,Express,Marketplace,No
22104,22104,7/24/2024,46,Customer_2860,81,Product_455,Sports,3,4436,30,9315.6,Delhi,North,NetBanking,Express,Website,No
22105,22105,4/26/2024,2339,Customer_1136,310,Product_391,Sports,3,422,30,886.2,Mumbai,West,NetBanking,Standard,Retail,Yes
22106,22106,1/11/2025,2946,Customer_2507,49,Product_36,Beauty,4,1369,0,5476,Lucknow,North,Card,Express,Website,No
22107,22107,7/25/2024,2135,Customer_2759,235,Product_207,Sports,4,3057,15,10393.8,Bengaluru,South,UPI,Standard,Website,No
22108,22108,1/22/2025,1847,Customer_746,494,Product_449,Sports,2,904,5,1717.6,Kolkata,East,Card,Same Day,Mobile App,No
22109,22109,12/1/2025,2530,Customer_2329,460,Product_3,Beauty,2,2629,30,3680.6,Bengaluru,South,COD,Standard,Retail,No
22110,22110,11/11/2024,2117,Customer_513,465,Product_176,Beauty,5,3559,20,14236,Mumbai,West,COD,Standard,Retail,Yes
22111,22111,3/17/2026,1392,Customer_2103,228,Product_209,Sports,5,1593,10,7168.5,Kolkata,East,NetBanking,Standard,Retail,No
22112,22112,2/25/2024,2034,Customer_817,140,Product_180,Sports,2,1202,20,1923.2,Bengaluru,South,Card,Standard,Mobile App,Yes
22113,22113,12/18/2024,1801,Customer_580,103,Product_106,Fashion,5,1104,15,4692,Kolkata,East,NetBanking,Standard,Mobile App,Yes
22114,22114,3/24/2024,1790,Customer_2118,385,Product_108,Sports,3,3507,0,10521,Mumbai,West,COD,Express,Mobile App,Yes
22115,22115,3/17/2026,2786,Customer_1495,134,Product_302,Sports,4,4079,0,16316,Lucknow,North,COD,Same Day,Mobile App,Yes
22116,22116,2/11/2026,1970,Customer_1255,348,Product_331,Sports,1,4306,10,3875.4,Delhi,North,COD,Standard,Website,No
22117,22117,11/22/2025,1104,Customer_1036,339,Product_334,Sports,3,4612,20,11068.8,Lucknow,North,UPI,Same Day,Retail,No
22118,22118,6/6/2025,1586,Customer_513,193,Product_225,Home,4,2909,15,9890.6,Mumbai,West,UPI,Standard,Marketplace,No
22119,22119,1/3/2024,1488,Customer_2414,480,Product_109,Beauty,4,2216,5,8420.8,Lucknow,North,Card,Express,Marketplace,No
22120,22120,6/6/2026,1136,Customer_2548,276,Product_486,Home,5,2745,0,13725,Kolkata,East,UPI,Standard,Retail,No
22121,22121,8/15/2024,1754,Customer_1478,76,Product_458,Fashion,3,1838,30,3859.8,Mumbai,West,NetBanking,Standard,Retail,No
22122,22122,11/13/2024,2271,Customer_969,62,Product_253,Sports,1,1569,25,1176.75,Lucknow,North,UPI,Express,Website,No
22123,22123,3/18/2026,2503,Customer_1392,219,Product_53,Fashion,2,1636,5,3108.4,Bengaluru,South,Card,Same Day,Website,No
22124,22124,4/9/2025,1616,Customer_1590,280,Product_135,Sports,5,1530,15,6502.5,Lucknow,North,NetBanking,Express,Website,Yes
22125,22125,6/26/2025,2361,Customer_631,324,Product_177,Electronics,5,1770,10,7965,Kolkata,East,NetBanking,Express,Mobile App,Yes
22126,22126,7/25/2024,2540,Customer_503,311,Product_159,Electronics,4,3321,20,10627.2,Mumbai,West,COD,Express,Retail,Yes
22127,22127,1/19/2024,1348,Customer_2682,453,Product_126,Beauty,3,3951,10,10667.7,Bengaluru,South,COD,Express,Marketplace,No
22128,22128,1/28/2024,1175,Customer_477,225,Product_429,Fashion,3,921,5,2624.85,Delhi,North,Card,Same Day,Retail,Yes
22129,22129,1/17/2024,2525,Customer_1222,70,Product_194,Home,1,4754,20,3803.2,Mumbai,West,NetBanking,Express,Mobile App,Yes
22130,22130,4/26/2026,793,Customer_1753,29,Product_261,Electronics,5,4610,25,17287.5,Delhi,North,Card,Express,Website,No
22131,22131,5/8/2024,1452,Customer_2108,85,Product_424,Fashion,3,1496,25,3366,Bengaluru,South,UPI,Standard,Marketplace,Yes
22132,22132,6/10/2026,1243,Customer_1542,189,Product_209,Home,2,1888,5,3587.2,Lucknow,North,Card,Same Day,Mobile App,No
22133,22133,4/28/2026,2664,Customer_1677,8,Product_226,Sports,2,2801,10,5041.8,Lucknow,North,UPI,Express,Retail,Yes
22134,22134,6/25/2024,1337,Customer_1430,36,Product_362,Fashion,4,231,30,646.8,Kolkata,East,COD,Standard,Retail,No
22135,22135,7/30/2025,1095,Customer_2960,377,Product_118,Sports,2,4510,5,8569,Kolkata,East,Card,Express,Mobile App,No
22136,22136,6/21/2025,2120,Customer_1065,224,Product_295,Sports,1,1242,15,1055.7,Bengaluru,South,COD,Standard,Mobile App,No
22137,22137,2/23/2024,236,Customer_1483,267,Product_86,Sports,2,4021,0,8042,Mumbai,West,NetBanking,Standard,Website,No
22138,22138,3/9/2025,2620,Customer_1679,366,Product_373,Home,3,1983,10,5354.1,Bengaluru,South,NetBanking,Express,Marketplace,Yes
22139,22139,3/5/2024,2032,Customer_1057,368,Product_184,Fashion,1,4877,20,3901.6,Mumbai,West,UPI,Same Day,Retail,No
22140,22140,7/5/2024,2886,Customer_2196,125,Product_142,Electronics,1,963,30,674.1,Bengaluru,South,COD,Standard,Website,No
22141,22141,9/21/2024,2266,Customer_1748,374,Product_118,Fashion,4,1565,10,5634,Mumbai,West,COD,Standard,Retail,No
22142,22142,1/31/2026,1398,Customer_2956,265,Product_90,Home,1,4126,25,3094.5,Delhi,North,COD,Express,Retail,Yes
22143,22143,8/19/2025,1005,Customer_2209,357,Product_147,Beauty,2,3933,5,7472.7,Delhi,North,NetBanking,Standard,Website,Yes
22144,22144,11/25/2024,2184,Customer_166,43,Product_68,Electronics,1,4330,0,4330,Kolkata,East,COD,Same Day,Retail,Yes
22145,22145,6/11/2026,2335,Customer_504,403,Product_377,Home,5,1941,15,8249.25,Bengaluru,South,COD,Standard,Mobile App,No
22146,22146,3/13/2026,292,Customer_2667,302,Product_448,Sports,4,4169,15,14174.6,Kolkata,East,COD,Express,Retail,Yes
22147,22147,7/15/2025,639,Customer_1209,136,Product_49,Electronics,4,4487,20,14358.4,Kolkata,East,NetBanking,Standard,Retail,No
22148,22148,11/7/2024,2913,Customer_2971,169,Product_405,Electronics,5,1550,25,5812.5,Kolkata,East,NetBanking,Standard,Mobile App,No
22149,22149,3/2/2024,511,Customer_1555,336,Product_486,Sports,3,3516,0,10548,Mumbai,West,UPI,Express,Mobile App,No
22150,22150,12/28/2024,1343,Customer_1727,206,Product_362,Sports,2,4494,30,6291.6,Mumbai,West,NetBanking,Express,Website,No
22151,22151,7/6/2024,2197,Customer_525,156,Product_83,Home,2,4976,15,8459.2,Kolkata,East,Card,Express,Retail,No
22152,22152,1/14/2024,160,Customer_520,30,Product_256,Sports,3,2307,5,6574.95,Lucknow,North,NetBanking,Same Day,Website,Yes
22153,22153,6/8/2024,2282,Customer_373,288,Product_366,Beauty,3,4510,25,10147.5,Kolkata,East,COD,Standard,Website,Yes
22154,22154,4/28/2026,871,Customer_2374,238,Product_370,Sports,3,1534,10,4141.8,Lucknow,North,UPI,Express,Marketplace,Yes
22155,22155,3/4/2025,2469,Customer_499,410,Product_450,Sports,1,4387,20,3509.6,Bengaluru,South,Card,Same Day,Retail,No
22156,22156,2/28/2025,2002,Customer_1419,205,Product_207,Fashion,3,4820,10,13014,Lucknow,North,Card,Express,Website,No
22157,22157,12/26/2024,1856,Customer_772,27,Product_167,Home,5,1271,25,4766.25,Lucknow,North,UPI,Same Day,Retail,No
22158,22158,12/12/2025,1688,Customer_1896,206,Product_109,Fashion,3,1149,20,2757.6,Kolkata,East,UPI,Express,Retail,Yes
22159,22159,1/9/2024,538,Customer_287,177,Product_36,Electronics,1,1662,10,1495.8,Delhi,North,Card,Standard,Marketplace,Yes
22160,22160,1/24/2024,84,Customer_2776,263,Product_4,Fashion,4,1500,30,4200,Lucknow,North,COD,Same Day,Marketplace,Yes
22161,22161,3/6/2024,2013,Customer_911,183,Product_464,Home,3,1685,15,4296.75,Delhi,North,Card,Express,Retail,No
22162,22162,6/20/2024,1583,Customer_726,64,Product_270,Home,5,4467,10,20101.5,Kolkata,East,Card,Same Day,Mobile App,No
22163,22163,3/14/2024,1227,Customer_296,69,Product_161,Electronics,1,2303,25,1727.25,Bengaluru,South,Card,Same Day,Mobile App,Yes
22164,22164,1/8/2026,2758,Customer_172,104,Product_468,Home,1,1471,15,1250.35,Mumbai,West,UPI,Standard,Marketplace,No
22165,22165,1/13/2025,1192,Customer_1848,361,Product_193,Home,2,4894,10,8809.2,Delhi,North,NetBanking,Express,Mobile App,Yes
22166,22166,12/3/2024,448,Customer_380,201,Product_302,Electronics,1,2498,20,1998.4,Lucknow,North,Card,Standard,Mobile App,No
22167,22167,10/14/2024,471,Customer_2765,4,Product_51,Beauty,4,1842,15,6262.8,Kolkata,East,Card,Same Day,Website,No
22168,22168,3/29/2025,1463,Customer_254,415,Product_185,Home,3,2078,5,5922.3,Kolkata,East,NetBanking,Same Day,Marketplace,No
22169,22169,4/25/2025,2031,Customer_1870,349,Product_325,Home,5,1491,30,5218.5,Delhi,North,NetBanking,Standard,Marketplace,No
22170,22170,4/15/2024,578,Customer_1060,270,Product_152,Sports,3,2971,25,6684.75,Kolkata,East,NetBanking,Standard,Retail,No
22171,22171,4/8/2026,300,Customer_2962,101,Product_154,Beauty,5,2722,0,13610,Delhi,North,COD,Standard,Website,Yes
22172,22172,10/16/2024,375,Customer_408,185,Product_272,Beauty,3,761,15,1940.55,Lucknow,North,UPI,Same Day,Retail,Yes
22173,22173,6/24/2024,1017,Customer_2669,159,Product_281,Sports,1,2027,20,1621.6,Mumbai,West,COD,Same Day,Marketplace,Yes
22174,22174,10/31/2024,968,Customer_852,472,Product_476,Beauty,4,4404,0,17616,Lucknow,North,UPI,Express,Mobile App,No
22175,22175,5/31/2026,222,Customer_49,187,Product_101,Home,1,2190,30,1533,Mumbai,West,UPI,Express,Marketplace,No
22176,22176,2/8/2024,14,Customer_1285,242,Product_113,Electronics,4,4368,30,12230.4,Mumbai,West,UPI,Express,Marketplace,Yes
22177,22177,10/19/2024,622,Customer_1444,63,Product_480,Home,4,4157,25,12471,Delhi,North,UPI,Standard,Retail,No
22178,22178,12/16/2024,853,Customer_2559,347,Product_443,Beauty,2,1307,0,2614,Bengaluru,South,COD,Standard,Website,Yes
22179,22179,10/15/2025,1828,Customer_2649,369,Product_278,Home,1,879,20,703.2,Lucknow,North,COD,Same Day,Website,No
22180,22180,12/15/2025,2458,Customer_511,45,Product_486,Beauty,5,4858,15,20646.5,Bengaluru,South,UPI,Same Day,Mobile App,Yes
22181,22181,11/7/2024,455,Customer_2837,81,Product_222,Home,3,3839,30,8061.9,Bengaluru,South,UPI,Standard,Retail,No
22182,22182,2/28/2025,993,Customer_1000,313,Product_118,Beauty,2,3764,5,7151.6,Kolkata,East,Card,Express,Website,No
22183,22183,12/23/2025,2431,Customer_261,340,Product_278,Sports,4,3047,25,9141,Mumbai,West,Card,Standard,Mobile App,No
22184,22184,11/4/2024,715,Customer_96,51,Product_302,Home,1,2648,5,2515.6,Kolkata,East,UPI,Standard,Website,Yes
22185,22185,6/16/2026,1611,Customer_1474,383,Product_63,Electronics,2,1711,5,3250.9,Bengaluru,South,COD,Same Day,Website,No
22186,22186,9/1/2024,1165,Customer_450,204,Product_200,Home,3,1301,20,3122.4,Bengaluru,South,Card,Standard,Mobile App,No
22187,22187,3/18/2024,306,Customer_2025,119,Product_492,Beauty,1,3525,15,2996.25,Bengaluru,South,NetBanking,Express,Marketplace,Yes
22188,22188,1/17/2026,1520,Customer_2965,459,Product_81,Home,3,2992,5,8527.2,Lucknow,North,NetBanking,Same Day,Website,Yes
22189,22189,12/15/2025,1022,Customer_1045,356,Product_159,Beauty,2,1418,15,2410.6,Lucknow,North,Card,Express,Retail,No
22190,22190,4/4/2025,557,Customer_1195,380,Product_108,Beauty,1,240,25,180,Lucknow,North,UPI,Standard,Mobile App,Yes
22191,22191,2/11/2026,954,Customer_2297,134,Product_379,Fashion,2,2550,25,3825,Mumbai,West,NetBanking,Same Day,Retail,Yes
22192,22192,4/30/2024,581,Customer_1173,333,Product_427,Electronics,1,4248,20,3398.4,Lucknow,North,UPI,Express,Marketplace,No
22193,22193,10/8/2025,2987,Customer_2530,184,Product_405,Fashion,2,2609,15,4435.3,Bengaluru,South,NetBanking,Same Day,Mobile App,Yes
22194,22194,3/15/2024,680,Customer_1194,275,Product_44,Beauty,4,3557,10,12805.2,Delhi,North,NetBanking,Express,Mobile App,No
22195,22195,9/3/2024,1822,Customer_580,185,Product_262,Sports,4,258,30,722.4,Delhi,North,COD,Standard,Marketplace,No
22196,22196,6/27/2025,2341,Customer_1452,312,Product_333,Home,3,2305,20,5532,Kolkata,East,COD,Express,Retail,Yes
22197,22197,8/2/2025,1063,Customer_1720,217,Product_382,Electronics,1,2289,30,1602.3,Mumbai,West,Card,Express,Mobile App,No
22198,22198,6/17/2024,2917,Customer_2150,222,Product_411,Sports,4,1569,15,5334.6,Mumbai,West,Card,Standard,Website,No
22199,22199,9/12/2025,2997,Customer_2251,354,Product_422,Beauty,5,3185,25,11943.75,Bengaluru,South,COD,Same Day,Website,Yes
22200,22200,6/13/2024,1336,Customer_1220,96,Product_282,Fashion,4,2136,25,6408,Delhi,North,COD,Same Day,Mobile App,Yes
22201,22201,5/15/2026,420,Customer_2481,466,Product_309,Home,3,4874,10,13159.8,Bengaluru,South,COD,Express,Retail,No
22202,22202,1/23/2024,183,Customer_1596,128,Product_100,Beauty,4,2381,15,8095.4,Kolkata,East,NetBanking,Express,Mobile App,No
22203,22203,2/21/2026,1905,Customer_2837,290,Product_333,Sports,1,1617,0,1617,Delhi,North,COD,Same Day,Website,Yes
22204,22204,2/19/2025,728,Customer_2206,496,Product_394,Fashion,4,1028,0,4112,Kolkata,East,Card,Express,Retail,No
22205,22205,1/16/2025,563,Customer_807,475,Product_62,Fashion,5,1904,5,9044,Bengaluru,South,UPI,Same Day,Mobile App,No
22206,22206,1/22/2025,2464,Customer_957,424,Product_40,Fashion,3,2302,30,4834.2,Delhi,North,Card,Same Day,Retail,Yes
22207,22207,6/28/2024,473,Customer_2480,442,Product_385,Beauty,2,3496,25,5244,Bengaluru,South,NetBanking,Standard,Mobile App,No
22208,22208,3/20/2026,2805,Customer_1519,330,Product_447,Electronics,3,4637,15,11824.35,Bengaluru,South,NetBanking,Express,Website,No
22209,22209,3/25/2025,534,Customer_1459,39,Product_19,Beauty,3,2295,15,5852.25,Delhi,North,UPI,Same Day,Retail,No
22210,22210,3/14/2025,2784,Customer_1673,222,Product_298,Home,3,4636,25,10431,Bengaluru,South,Card,Express,Mobile App,Yes
22211,22211,2/26/2025,1464,Customer_1283,79,Product_258,Electronics,2,201,30,281.4,Mumbai,West,COD,Standard,Marketplace,No
22212,22212,3/22/2024,2917,Customer_1855,426,Product_6,Beauty,5,896,20,3584,Bengaluru,South,Card,Same Day,Marketplace,No
22213,22213,8/3/2025,1026,Customer_782,113,Product_165,Home,4,1831,25,5493,Bengaluru,South,COD,Express,Website,Yes
22214,22214,4/16/2025,311,Customer_2444,288,Product_197,Fashion,2,3000,5,5700,Bengaluru,South,Card,Same Day,Website,No
22215,22215,2/10/2024,920,Customer_1336,325,Product_270,Sports,2,4452,30,6232.8,Bengaluru,South,Card,Standard,Website,No
22216,22216,3/11/2025,1204,Customer_2696,186,Product_470,Sports,3,2293,25,5159.25,Lucknow,North,COD,Standard,Website,No
22217,22217,4/10/2025,1501,Customer_1273,282,Product_481,Fashion,4,1293,5,4913.4,Bengaluru,South,Card,Standard,Marketplace,No
22218,22218,12/27/2024,61,Customer_2516,222,Product_31,Fashion,1,2779,15,2362.15,Mumbai,West,COD,Express,Retail,No
22219,22219,7/16/2025,2956,Customer_1211,378,Product_359,Fashion,3,675,5,1923.75,Lucknow,North,NetBanking,Same Day,Website,No
22220,22220,1/15/2025,1026,Customer_1259,188,Product_342,Sports,3,695,25,1563.75,Mumbai,West,COD,Standard,Retail,No
22221,22221,7/1/2024,2543,Customer_1745,184,Product_294,Sports,1,982,0,982,Kolkata,East,Card,Same Day,Marketplace,No
22222,22222,3/9/2025,226,Customer_2889,40,Product_26,Beauty,3,2107,10,5688.9,Delhi,North,UPI,Express,Mobile App,No
22223,22223,12/30/2025,1268,Customer_1784,436,Product_143,Fashion,1,1229,25,921.75,Kolkata,East,NetBanking,Standard,Marketplace,Yes
22224,22224,7/23/2025,1069,Customer_2473,306,Product_70,Home,2,2937,0,5874,Mumbai,West,NetBanking,Same Day,Marketplace,Yes
22225,22225,10/25/2024,2889,Customer_2982,424,Product_132,Fashion,1,1768,30,1237.6,Kolkata,East,UPI,Same Day,Website,No
22226,22226,6/5/2026,2509,Customer_1999,130,Product_316,Fashion,4,843,5,3203.4,Bengaluru,South,UPI,Standard,Website,No
22227,22227,5/18/2024,2194,Customer_329,232,Product_94,Beauty,5,1468,10,6606,Kolkata,East,Card,Standard,Website,No
22228,22228,5/3/2025,758,Customer_448,478,Product_76,Electronics,1,4153,10,3737.7,Lucknow,North,NetBanking,Same Day,Retail,Yes
22229,22229,8/2/2025,2713,Customer_1955,213,Product_349,Sports,5,1399,0,6995,Lucknow,North,NetBanking,Same Day,Marketplace,Yes
22230,22230,8/20/2024,2917,Customer_229,455,Product_284,Electronics,5,2460,30,8610,Mumbai,West,UPI,Standard,Marketplace,Yes
22231,22231,5/22/2024,1949,Customer_2562,358,Product_288,Beauty,1,1248,0,1248,Kolkata,East,COD,Standard,Marketplace,No
22232,22232,6/6/2026,669,Customer_1560,302,Product_157,Sports,4,2641,0,10564,Lucknow,North,UPI,Express,Marketplace,No
22233,22233,1/23/2024,353,Customer_1514,383,Product_336,Sports,5,259,0,1295,Lucknow,North,NetBanking,Standard,Mobile App,No
22234,22234,9/23/2024,333,Customer_950,156,Product_425,Electronics,4,1284,25,3852,Lucknow,North,NetBanking,Express,Marketplace,Yes
22235,22235,7/6/2025,2192,Customer_2786,379,Product_336,Fashion,2,2569,25,3853.5,Lucknow,North,COD,Same Day,Marketplace,No
22236,22236,5/28/2025,2677,Customer_1752,99,Product_444,Beauty,3,2226,5,6344.1,Kolkata,East,UPI,Express,Marketplace,Yes
22237,22237,12/7/2025,2647,Customer_2491,74,Product_427,Fashion,1,1401,5,1330.95,Mumbai,West,COD,Same Day,Marketplace,No
22238,22238,3/24/2026,533,Customer_899,348,Product_10,Sports,4,3236,5,12296.8,Bengaluru,South,Card,Express,Mobile App,Yes
22239,22239,3/27/2025,556,Customer_740,292,Product_86,Sports,3,4325,5,12326.25,Lucknow,North,NetBanking,Express,Retail,No
22240,22240,1/21/2025,2441,Customer_2601,34,Product_61,Sports,5,4272,25,16020,Delhi,North,UPI,Same Day,Retail,Yes
22241,22241,8/5/2024,2122,Customer_1486,469,Product_122,Electronics,3,4521,20,10850.4,Delhi,North,NetBanking,Same Day,Marketplace,No
22242,22242,1/15/2025,1110,Customer_751,307,Product_21,Electronics,5,1224,25,4590,Mumbai,West,NetBanking,Express,Marketplace,Yes
22243,22243,1/7/2025,2698,Customer_2440,201,Product_33,Fashion,5,3850,25,14437.5,Kolkata,East,UPI,Same Day,Retail,No
22244,22244,6/28/2024,1926,Customer_2806,72,Product_205,Home,4,3627,15,12331.8,Kolkata,East,NetBanking,Express,Retail,No
22245,22245,4/23/2026,408,Customer_1549,199,Product_419,Fashion,1,515,10,463.5,Lucknow,North,COD,Express,Retail,Yes
22246,22246,8/6/2024,2307,Customer_1998,44,Product_36,Electronics,1,2100,10,1890,Bengaluru,South,NetBanking,Standard,Retail,No
22247,22247,9/13/2025,2756,Customer_569,484,Product_287,Beauty,1,4668,15,3967.8,Delhi,North,COD,Express,Website,No
22248,22248,1/30/2025,763,Customer_1179,231,Product_296,Electronics,2,2402,20,3843.2,Mumbai,West,UPI,Same Day,Retail,Yes
22249,22249,2/11/2025,2218,Customer_1787,125,Product_414,Fashion,3,1995,5,5685.75,Kolkata,East,COD,Standard,Retail,No
22250,22250,2/15/2025,2969,Customer_1896,47,Product_46,Sports,2,896,25,1344,Bengaluru,South,NetBanking,Standard,Mobile App,Yes
22251,22251,8/1/2025,2748,Customer_2323,437,Product_313,Sports,2,2183,5,4147.7,Kolkata,East,UPI,Same Day,Website,No
22252,22252,12/5/2025,1895,Customer_1545,455,Product_95,Electronics,5,4463,15,18967.75,Bengaluru,South,NetBanking,Express,Mobile App,Yes
22253,22253,4/23/2024,1985,Customer_1798,248,Product_5,Electronics,3,3576,15,9118.8,Kolkata,East,NetBanking,Express,Marketplace,No
22254,22254,7/31/2024,1186,Customer_2793,290,Product_427,Sports,5,788,10,3546,Mumbai,West,COD,Same Day,Retail,Yes
22255,22255,7/10/2024,1200,Customer_853,202,Product_244,Sports,3,943,20,2263.2,Kolkata,East,UPI,Standard,Retail,Yes
22256,22256,7/31/2025,1592,Customer_2979,12,Product_93,Beauty,3,1867,25,4200.75,Mumbai,West,NetBanking,Express,Mobile App,Yes
22257,22257,2/5/2024,1432,Customer_2506,269,Product_1,Sports,1,4641,20,3712.8,Lucknow,North,COD,Standard,Website,Yes
22258,22258,5/16/2025,2799,Customer_1456,457,Product_405,Electronics,5,3197,5,15185.75,Mumbai,West,NetBanking,Standard,Mobile App,No
22259,22259,12/5/2025,23,Customer_2926,376,Product_319,Beauty,5,927,5,4403.25,Bengaluru,South,NetBanking,Standard,Website,No
22260,22260,1/27/2025,2738,Customer_2703,243,Product_83,Beauty,2,1924,30,2693.6,Mumbai,West,Card,Standard,Website,Yes
22261,22261,5/17/2024,1856,Customer_2528,312,Product_208,Beauty,3,1967,15,5015.85,Delhi,North,UPI,Same Day,Marketplace,Yes
22262,22262,9/25/2025,1157,Customer_742,434,Product_221,Electronics,3,3604,30,7568.4,Kolkata,East,COD,Express,Marketplace,Yes
22263,22263,10/2/2024,1033,Customer_2680,473,Product_91,Beauty,5,980,25,3675,Delhi,North,NetBanking,Same Day,Mobile App,No
